specid,ra,dec,plate,mjd,fiberid,z,zErr,snMedian_r,d4000_n,d4000_n_err
14978,231.36207,9.3890597,1721,53857,521,0.3750473,9.012637E-005,7.952212,1.754162,0.06085084
14979,231.89582,8.9144118,1721,53857,622,0.3847007,0.000154925,6.131805,1.83712,0.07408414
14980,233.76432,9.9607945,1722,53852,44,0.3388857,6.138453E-005,10.80799,2.11408,0.06375962
14981,233.84283,9.9927093,1722,53852,57,0.3344263,5.693352E-005,12.44616,1.940816,0.05143675
14982,233.08009,9.5128218,1722,53852,75,0.383832,0.0001103278,6.179321,2.396099,0.1123647
14983,232.47599,10.133376,1722,53852,157,0.3141467,6.704447E-005,9.008818,1.984301,0.0749635
14984,232.19507,10.098503,1722,53852,169,0.3290411,6.838635E-005,8.196634,2.302973,0.09888859
14985,231.81049,9.1685109,1722,53852,307,0.3201532,9.367176E-005,5.63922,2.314266,0.1628885
14986,231.63607,11.235821,1722,53852,344,0.3601246,0.0002716905,8.775849,1.983612,0.0638449
14987,232.35065,10.693157,1722,53852,454,0.3461042,5.048846E-005,10.74215,1.758908,0.04688583
14988,233.19466,10.178494,1722,53852,490,0.3692627,0.000099397,9.527263,1.945776,0.06461302
14989,232.56783,10.87795,1722,53852,517,0.3573025,0.000075375,12.48746,2.153272,0.05471222
14990,233.64139,10.302942,1722,53852,566,0.3958915,6.020473E-005,8.22532,1.75019,0.05089049
14991,233.67265,10.189383,1722,53852,572,0.3694772,5.637738E-005,9.48876,1.737125,0.05189861
14992,233.87337,8.0838048,1723,53905,11,0.3444365,9.924853E-005,5.142925,2.149947,0.1755197
14993,233.85168,7.6391836,1723,53905,23,0.3255753,6.921191E-005,8.063766,1.878814,0.08996167
14994,234.05134,7.5815105,1723,53905,28,0.3252355,6.21758E-005,10.63745,1.90466,0.07365473
14995,234.00465,7.6705656,1723,53905,32,0.3513632,7.079483E-005,8.329123,2.069302,0.1049714
14996,233.73276,8.0984408,1723,53905,42,0.3799448,9.758057E-005,5.167473,2.318787,0.1924684
14997,233.64376,8.205327,1723,53905,53,0.3752554,9.335209E-005,6.933027,2.407162,0.144718
14998,233.73296,7.6154768,1723,53905,63,0.3563212,0.0001338651,8.522756,1.397008,0.03737711
14999,233.50918,7.9339047,1723,53905,92,0.3854931,0.0001365417,5.592872,1.930262,0.09908833
15000,233.35725,7.7486782,1723,53905,108,0.3539101,0.000157247,5.243698,1.775657,0.1038348
15001,232.97892,8.3070646,1723,53905,136,0.3447071,9.829337E-005,7.642149,1.985928,0.09910145
15002,232.36872,8.0125324,1723,53905,201,0.1272778,3.658809E-005,16.08488,1.754972,0.05300305
15003,232.32844,7.9960392,1723,53905,203,0.2968721,0.0001054985,5.714897,1.820362,0.1100153
15004,232.74273,7.8990782,1723,53905,225,0.3822812,0.0001119747,5.80835,2.235007,0.1247878
15005,232.77175,7.8347688,1723,53905,232,0.3259919,6.424171E-005,9.176339,1.845585,0.06224291
15006,232.1109,8.6497493,1723,53905,380,0.3314556,8.763847E-005,8.605593,1.947386,0.08244289
15007,232.38915,9.7334152,1723,53905,384,0.3781621,0.0001086956,7.7199,2.044326,0.08278482
15008,233.11132,8.4463313,1723,53905,478,0.3541467,7.878521E-005,8.787721,1.668068,0.0589051
15009,233.23777,9.5517853,1723,53905,513,0.3244884,0.000076035,8.595594,1.970413,0.07906029
15010,233.55631,9.5797457,1723,53905,558,0.4014576,9.244624E-005,6.681013,2.037802,0.0925635
15011,233.35425,9.8237949,1723,53905,559,0.3668604,9.931884E-005,7.378886,1.78143,0.07625651
15012,233.83302,8.5020039,1723,53905,572,0.379553,0.0001360054,5.506209,2.063462,0.1220652
15013,233.67072,9.3419794,1723,53905,590,0.3274552,7.185843E-005,9.262795,2.034765,0.07942598
15014,234.25633,8.8293376,1723,53905,607,0.3776964,9.510838E-005,6.990861,2.008479,0.09650494
15015,236.50963,7.6110612,1724,53859,32,0.3595567,0.0001160641,6.151804,1.989931,0.1328888
15016,235.80044,7.3289444,1724,53859,49,0.3633295,8.583523E-005,8.29006,2.054764,0.08512083
15017,236.17762,7.8971588,1724,53859,78,0.3314125,0.0001456619,5.27105,2.32372,0.2406733
15018,235.82036,7.7620094,1724,53859,108,0.3576995,7.772685E-005,7.09201,1.82291,0.07750662
15019,235.84278,7.8749842,1724,53859,110,0.3587098,0.0001297155,5.998591,1.874238,0.1088178
15020,235.82226,7.9520205,1724,53859,115,0.3593861,9.88917E-005,6.164305,1.942413,0.1049131
15021,235.95105,7.9259239,1724,53859,120,0.3609251,9.959787E-005,7.254029,1.999838,0.09372847
15022,235.21029,7.3961533,1724,53859,123,0.357428,9.685772E-005,8.99671,2.011952,0.07389671
15023,235.24483,7.5624374,1724,53859,124,0.3586609,9.817313E-005,5.455802,1.938126,0.1123553
15024,235.24621,7.4584664,1724,53859,128,0.3592646,0.0001033686,5.30109,1.949549,0.1159695
15025,235.18872,7.3516473,1724,53859,129,0.3588188,0.0001191645,6.17002,1.974967,0.1078506
15026,235.43844,7.7762438,1724,53859,163,0.3622342,0.000157307,5.425101,1.769042,0.09756843
15027,235.17848,7.8194825,1724,53859,194,0.3541649,6.416214E-005,9.266039,2.053115,0.06891688
15028,235.05435,7.9075002,1724,53859,234,0.3567229,9.947034E-005,7.075346,1.840724,0.08119805
15029,234.62589,8.016367,1724,53859,263,0.3787765,9.310154E-005,6.105833,2.284836,0.1270524
15030,234.55663,7.9538782,1724,53859,275,0.3565952,7.834408E-005,9.858124,2.064247,0.077117
15031,234.45628,9.2993507,1724,53859,325,0.3709737,9.549052E-005,6.326669,1.937022,0.09753293
15032,234.19056,8.3762635,1724,53859,350,0.3799329,9.352856E-005,7.136611,1.900846,0.08332095
15033,235.0553,9.4781103,1724,53859,365,0.3367657,0.0001033884,8.932677,1.851983,0.06990072
15034,235.50851,9.5038368,1724,53859,402,0.3294246,8.169925E-005,6.73104,1.795488,0.09380733
15035,235.56377,8.9141183,1724,53859,413,0.3343877,6.652372E-005,9.783128,1.842609,0.06359968
15036,234.64006,8.6371256,1724,53859,429,0.3551396,0.000100494,9.5176,1.812323,0.05986135
15037,234.7174,8.337083,1724,53859,434,0.350055,0.0001087218,8.366402,1.910321,0.07397775
15038,235.75487,9.468196,1724,53859,446,0.3561168,9.218432E-005,7.512414,1.793901,0.07387774
15039,235.72537,8.8586291,1724,53859,454,0.3347163,0.0001099344,6.144062,2.081097,0.1307721
15040,235.80721,8.0454899,1724,53859,515,0.3598652,9.493326E-005,7.34108,1.69615,0.06530382
15041,235.86918,7.9688578,1724,53859,516,0.36727,7.766872E-005,8.261695,1.926141,0.07234325
15042,236.29409,9.1865821,1724,53859,521,0.3686531,0.000102763,6.129242,1.922827,0.1002188
15043,236.55671,9.1630516,1724,53859,572,0.3375416,7.664046E-005,8.916215,1.998305,0.07790553
15044,236.51402,8.4634711,1724,53859,573,0.3379254,6.533889E-005,10.66077,1.985333,0.05975119
15045,236.3747,8.7941632,1725,54266,20,0.3418654,0.0001025558,6.170552,2.24958,0.1272111
15046,236.61457,9.1737142,1725,54266,30,0.3357812,9.043574E-005,7.376438,1.968238,0.09228504
15047,236.30201,9.1927677,1725,54266,70,0.3646182,0.0001148506,7.4392,1.910829,0.07763942
15048,235.78441,8.4979767,1725,54266,86,0.3567546,9.706218E-005,6.594185,1.85664,0.08260637
15049,236.02663,9.1358561,1725,54266,107,0.3388071,9.229221E-005,6.100879,2.156155,0.1158777
15050,236.18722,9.1688688,1725,54266,115,0.3360088,0.000079708,8.095675,2.113375,0.0853292
15051,235.9168,9.0268259,1725,54266,143,0.3576606,0.0001349304,5.139808,1.66737,0.08853108
15052,235.85641,9.3339633,1725,54266,153,0.3576527,0.0001166838,8.228416,1.949754,0.07132554
15053,235.46272,9.0490367,1725,54266,164,0.3502201,0.0001147412,5.996319,1.993486,0.1001086
15054,235.50354,9.1546496,1725,54266,166,0.3355194,7.470172E-005,8.255112,2.046091,0.07630283
15055,235.6519,9.5398323,1725,54266,173,0.359609,6.856245E-005,8.407864,1.83509,0.0564171
15056,235.14865,9.4500505,1725,54266,190,0.3637538,8.329793E-005,6.517137,1.838799,0.0814869
15057,235.1068,9.5138748,1725,54266,235,0.3634894,8.209729E-005,5.805112,1.85959,0.09047215
15058,234.58072,9.2967126,1725,54266,272,0.3845447,0.000122752,5.188025,2.334493,0.1337369
15059,234.33735,9.7065973,1725,54266,306,0.3467077,9.577925E-005,7.575196,1.598404,0.05138012
15060,234.42862,9.516921,1725,54266,317,0.3707864,0.0001022741,6.249199,1.828575,0.08106029
15061,234.36491,10.228649,1725,54266,343,0.3345324,8.427048E-005,8.095648,1.965791,0.07771346
15062,234.10758,10.288989,1725,54266,349,0.3891463,0.000110777,6.913658,1.765072,0.06686911
15063,234.29895,10.220942,1725,54266,359,0.3969938,0.00010496,5.370913,2.104763,0.1133774
15064,234.24457,9.9963044,1725,54266,360,0.3931893,0.0001155331,6.107754,1.805256,0.08172451
15065,234.80156,10.430961,1725,54266,368,0.3627954,0.0001016743,5.955951,1.941157,0.1048411
15066,234.85839,10.131131,1725,54266,426,0.3481845,8.117942E-005,8.57582,2.0326,0.07733844
15067,235.38152,9.9229743,1725,54266,468,0.3453662,7.16332E-005,8.55363,1.90718,0.07402552
15068,235.70838,9.5987053,1725,54266,499,0.371074,8.899231E-005,6.897032,1.883029,0.09108322
15069,235.90493,10.041562,1725,54266,520,0.3731985,0.0001011084,6.819412,1.952164,0.08763782
15070,236.73316,9.8563207,1725,54266,626,0.3610965,0.000110416,5.326695,1.993178,0.1345232
15071,237.55666,8.936686,1726,53137,177,0.3269123,0.000080572,6.878686,2.106109,0.120091
15072,237.20955,8.6255759,1726,53137,222,0.3382789,0.000086487,7.658018,2.159814,0.1194569
15073,237.02217,8.7827442,1726,53137,312,0.3909892,9.729875E-005,5.212807,1.903419,0.1352712
15074,237.25872,9.4722778,1726,53137,377,0.3405946,9.026188E-005,6.233229,2.222368,0.1625772
15075,237.80773,9.6730171,1726,53137,413,0.3427061,8.127038E-005,8.734639,2.05252,0.09976555
15076,237.58045,9.6092495,1726,53137,414,0.3359805,9.43401E-005,6.543211,2.000379,0.126905
15077,237.50261,9.0441595,1726,53137,439,0.3985281,9.192565E-005,6.248305,1.915533,0.08871125
15078,238.10781,9.0181469,1726,53137,513,0.397866,9.513223E-005,5.594868,1.89142,0.09574281
15079,238.37025,9.6295131,1726,53137,580,0.3854433,7.029359E-005,7.179624,1.820425,0.08256703
15080,238.99668,9.0439564,1726,53137,587,0.3359071,8.300571E-005,9.021494,1.875601,0.06956019
15081,239.16536,9.4610465,1726,53137,613,0.3120405,7.296791E-005,10.7319,1.938754,0.06369431
15082,239.16987,6.8672814,1727,53859,18,0.362198,8.847185E-005,6.024704,1.987447,0.1273938
15083,238.86098,7.2467345,1727,53859,75,0.3464812,0.0001307578,5.907399,1.871188,0.1101673
15084,238.6875,7.1212555,1727,53859,103,0.3492933,7.456162E-005,8.09049,1.794263,0.07531343
15085,238.09747,6.8652864,1727,53859,129,0.3233466,8.032151E-005,7.473636,1.749154,0.07366348
15086,238.2323,7.3474483,1727,53859,149,0.3492433,9.353716E-005,6.270278,2.200679,0.1497361
15087,238.02954,7.3890348,1727,53859,165,0.3201744,8.595791E-005,7.157273,1.954261,0.09043136
15088,237.88666,6.885217,1727,53859,214,0.3235645,7.027821E-005,8.116612,1.894067,0.07418904
15089,238.0077,8.6087948,1727,53859,450,0.3872249,7.648977E-005,8.70188,1.888834,0.06334271
15090,237.93896,8.8389999,1727,53859,454,0.3921008,0.0001001127,7.039608,1.833907,0.07232462
15091,237.64874,7.5184642,1727,53859,478,0.3544139,0.000072342,11.25318,1.950724,0.05855565
15092,238.03857,7.5438696,1727,53859,484,0.2698815,8.850016E-005,7.208052,1.865463,0.09486794
15093,238.61701,7.5953455,1727,53859,546,0.3532665,8.412094E-005,8.445396,1.784607,0.06366804
15094,238.78683,7.6448816,1727,53859,591,0.3514178,9.633161E-005,10.71612,1.967497,0.06162826
15095,239.49379,7.531603,1727,53859,626,0.3523074,6.466228E-005,8.748837,1.986634,0.08444875
15096,239.56927,7.5120095,1727,53859,632,0.3539629,0.000132638,5.738709,2.091534,0.1481061
15097,240.97534,8.3853401,1728,53228,54,0.3303079,7.98922E-005,9.072501,1.873962,0.07158122
15098,240.39478,7.9193217,1728,53228,126,0.3409599,8.797177E-005,7.927349,1.915278,0.07713904
15099,239.92537,7.4181914,1728,53228,190,0.3371905,7.061087E-005,8.849639,1.878326,0.06544208
15100,239.99641,7.6284131,1728,53228,192,0.349062,0.0001013526,7.620067,1.977223,0.07497238
15101,239.96694,7.6488629,1728,53228,193,0.3502619,0.0001033148,8.650649,1.962108,0.06780576
15102,239.9569,7.5430681,1728,53228,194,0.3542947,7.916035E-005,7.229146,1.806847,0.07096706
15103,239.26022,9.2333366,1728,53228,352,0.3489068,8.444566E-005,8.512857,1.719582,0.05984477
15104,239.72056,9.4752554,1728,53228,386,0.3324957,7.681965E-005,8.599237,2.003341,0.07894818
15105,239.99588,8.9681971,1728,53228,437,0.3974518,8.115655E-005,8.702852,1.909881,0.05851368
15106,240.74748,8.7092201,1728,53228,494,0.4023307,0.000098211,6.423861,1.950864,0.08517417
15107,240.85896,8.6009907,1728,53228,534,0.4007078,9.674077E-005,5.264266,1.905505,0.08113758
15108,240.94489,8.780526,1728,53228,539,0.3293457,9.233074E-005,9.766052,1.907609,0.06316931
15109,240.27778,9.3369511,1728,53228,559,0.3454612,8.71173E-005,9.121546,1.932249,0.06519242
15110,241.01995,8.7007983,1728,53228,565,0.3374043,7.742667E-005,9.245927,1.868383,0.06231183
15111,241.56988,8.7948176,1728,53228,601,0.328188,5.579591E-005,14.69606,2.004646,0.04402954
15112,242.17036,6.7232852,1729,53858,30,0.3617624,8.44002E-005,7.795696,1.996178,0.09807123
15113,242.22838,7.007385,1729,53858,35,0.3260468,7.469465E-005,8.421886,1.958246,0.08076962
15114,242.09436,6.5214247,1729,53858,70,0.3616809,9.808585E-005,6.813812,1.853753,0.0939902
15115,241.61158,6.6314601,1729,53858,103,0.2801731,4.662806E-005,13.47908,1.752937,0.04572872
15116,241.27762,6.7129053,1729,53858,171,0.3290835,0.0001042896,6.443011,2.127131,0.1248453
15117,240.80183,6.4296573,1729,53858,256,0.3604954,8.478436E-005,7.312003,2.113059,0.09769993
15118,240.05049,7.8043102,1729,53858,338,0.3280707,5.808029E-005,12.45091,2.151835,0.0592328
15119,239.9365,7.4201816,1729,53858,344,0.339555,6.58957E-005,8.986373,2.097133,0.07732018
15120,239.96345,7.4311653,1729,53858,347,0.3396668,6.09702E-005,9.958469,1.945225,0.0622143
15121,240.83814,8.391831,1729,53858,403,0.3318216,9.793521E-005,6.294933,1.831171,0.09379534
15122,240.84236,7.8327137,1729,53858,418,0.3640543,8.859989E-005,6.442275,1.64275,0.07539025
15123,241.11165,7.2500193,1729,53858,463,0.3352627,7.28779E-005,9.382372,1.829879,0.06196311
15124,241.40835,7.1713987,1729,53858,502,0.3313265,5.678573E-005,11.06395,1.869534,0.05297831
15125,241.57987,7.0829448,1729,53858,510,0.3581637,6.921106E-005,12.49152,1.839854,0.04290561
15126,241.50465,7.8647853,1729,53858,530,0.3644465,6.584162E-005,9.217357,1.88985,0.06161138
15127,241.66413,8.2327107,1729,53858,535,0.3471045,8.139277E-005,8.790014,1.967571,0.07823663
15128,241.63813,7.5812452,1729,53858,546,0.3043389,7.991543E-005,5.904163,2.106781,0.141077
15129,241.81556,7.4195839,1729,53858,547,0.3349321,6.483456E-005,10.37773,1.898726,0.06048022
15130,241.75271,7.2431209,1729,53858,551,0.3495353,6.058069E-005,11.10717,2.071582,0.06275161
15131,241.64224,7.0730291,1729,53858,553,0.3619905,6.211212E-005,9.818891,1.986299,0.06509373
15132,241.86675,8.0628501,1729,53858,566,0.3485766,0.000055177,10.95035,1.844348,0.05067968
15133,242.98019,7.1720873,1730,53498,96,0.3143694,5.363393E-005,10.60677,1.909013,0.05690148
15134,243.05663,7.3080337,1730,53498,107,0.3258293,0.0001087721,5.817706,1.848024,0.1134423
15135,243.00369,7.4133617,1730,53498,111,0.3567565,0.0001026294,5.941771,1.650015,0.07789677
15136,242.72224,7.0950336,1730,53498,138,0.3147758,7.305724E-005,9.909419,1.908624,0.06315391
15137,242.4288,7.5707388,1730,53498,167,0.364479,0.000082652,8.012941,1.946917,0.07549176
15138,242.41457,7.832699,1730,53498,196,0.3461289,0.0001327116,5.454869,2.377848,0.1750307
15139,241.81371,7.1627365,1730,53498,288,0.3512909,0.000078892,8.526669,1.741908,0.06165152
15140,241.84485,7.1009791,1730,53498,299,0.3508385,9.705907E-005,8.128672,1.906367,0.06658991
15141,241.37064,7.6099317,1730,53498,309,0.3637998,0.000127115,6.969163,2.021341,0.08867296
15142,241.41344,8.2673945,1730,53498,359,0.3559695,9.806619E-005,6.627883,1.839435,0.08928556
15143,242.15364,8.1699641,1730,53498,393,0.3255331,7.474962E-005,7.659667,2.095788,0.09346086
15144,242.09072,8.7929291,1730,53498,420,0.3751695,7.562286E-005,7.853613,1.786797,0.06556732
15145,242.41011,8.1078026,1730,53498,440,0.3226393,8.758005E-005,7.549738,1.971554,0.08828065
15146,242.40278,8.8546842,1730,53498,448,0.3219734,8.912436E-005,6.441741,1.994007,0.1070531
15147,242.8615,8.1593504,1730,53498,486,0.3572703,7.819327E-005,7.197599,1.961766,0.09423865
15148,243.29469,8.3453325,1730,53498,518,0.3972501,7.42518E-005,6.874844,1.933915,0.08032402
15149,242.99181,8.2362512,1730,53498,520,0.3595585,9.278493E-005,7.313547,1.793328,0.07796213
15150,243.47477,8.0598613,1730,53498,541,0.3083331,8.109488E-005,9.097385,1.717095,0.06252956
15151,243.74681,8.2060444,1730,53498,596,0.3472137,9.363773E-005,6.281607,1.871428,0.1001959
15152,245.09028,5.6988457,1731,53884,18,0.33101,6.815531E-005,11.99336,2.019471,0.05707737
15153,245.15465,6.3124402,1731,53884,33,0.3954441,0.0001055408,5.010312,1.767021,0.1089072
15154,245.1953,6.0718475,1731,53884,37,0.3207338,7.932178E-005,7.62961,2.105934,0.1150622
15155,244.91179,6.1975311,1731,53884,61,0.3449209,9.083926E-005,7.209479,1.978483,0.09405617
15156,244.91767,6.0736029,1731,53884,80,0.3459711,7.606768E-005,7.836643,2.014968,0.08472127
15157,244.0906,6.0579062,1731,53884,141,0.3023593,9.377328E-005,7.160683,1.858998,0.08734047
15158,243.70133,6.2705945,1731,53884,170,0.3343162,8.093528E-005,9.190111,1.996818,0.076511
15159,243.35649,5.958107,1731,53884,245,0.3927557,8.528459E-005,8.072929,2.265448,0.08490933
15160,243.20581,6.1171351,1731,53884,277,0.31806,6.000459E-005,9.782537,1.846089,0.06453901
15161,242.90664,7.329777,1731,53884,324,0.3347853,8.718107E-005,7.405015,1.912328,0.08812749
15162,242.94467,7.3706744,1731,53884,335,0.3279197,9.57474E-005,7.39027,2.350087,0.1224101
15163,243.27858,7.2480433,1731,53884,364,0.3203729,8.07464E-005,8.317038,2.07662,0.09614023
15164,243.0456,6.9717782,1731,53884,389,0.3184657,5.812939E-005,10.88266,1.949691,0.06390481
15165,242.86188,6.7402622,1731,53884,400,0.3291854,0.000063949,10.26188,1.781407,0.0544202
15166,243.89161,7.1424744,1731,53884,407,0.3423093,9.693547E-005,8.104367,1.94216,0.08274955
15167,243.73662,7.5882989,1731,53884,414,0.3336693,9.281631E-005,8.14822,1.933307,0.08198603
15168,243.61779,7.3631068,1731,53884,415,0.3671581,9.294161E-005,7.405325,1.800658,0.07732286
15169,243.99307,7.8955006,1731,53884,417,0.3878132,7.480245E-005,8.200124,1.988531,0.07666951
15170,243.22034,6.7540618,1731,53884,425,0.3604934,0.0001115428,8.081092,1.99701,0.08445466
15171,243.13834,6.615465,1731,53884,431,0.3605267,8.957867E-005,7.528255,1.954257,0.08702556
15172,243.29989,6.521001,1731,53884,437,0.3362948,9.957636E-005,9.458803,1.815083,0.06144764
15173,243.96554,6.855192,1731,53884,514,0.3447964,0.0001305279,5.613693,1.996094,0.1243059
15174,244.05071,6.9316352,1731,53884,515,0.337872,6.743166E-005,11.96704,2.015822,0.0571215
15175,244.03612,6.9022138,1731,53884,516,0.3391018,7.762091E-005,9.183851,1.88524,0.07007846
15176,244.03895,6.9454281,1731,53884,517,0.3369269,7.172967E-005,9.886129,1.909764,0.06513662
15177,244.57269,7.5309972,1731,53884,534,0.3044343,0.0001195314,5.427526,1.916824,0.1322636
15178,244.63006,6.8553225,1731,53884,554,0.3407057,6.669483E-005,9.265094,1.980407,0.07217898
15179,245.15228,6.4568947,1731,53884,583,0.3428361,7.45531E-005,8.50192,1.991673,0.07915737
15180,245.24598,6.3460299,1732,53501,4,0.3445434,9.707849E-005,7.686763,2.014302,0.09443751
15181,245.15426,6.3407589,1732,53501,50,0.3914595,9.989789E-005,5.404165,2.299406,0.1482802
15182,245.83212,6.8737085,1732,53501,68,0.3372569,6.999518E-005,8.703076,1.952866,0.07770338
15183,245.77935,6.9617413,1732,53501,108,0.3388299,7.80191E-005,7.909515,2.055851,0.08973078
15184,244.66698,6.6968816,1732,53501,133,0.3383639,8.23595E-005,8.615764,1.895232,0.07612512
15185,244.90325,7.0244765,1732,53501,193,0.340526,9.78152E-005,6.925687,2.092391,0.09335011
15186,244.66387,6.7426362,1732,53501,214,0.3403813,0.0001025392,6.893192,1.781324,0.08179652
15187,244.12328,7.2298687,1732,53501,274,0.3770883,9.232272E-005,7.407907,2.004449,0.08396088
15188,244.04235,6.9179122,1732,53501,283,0.340663,6.497269E-005,11.98748,1.966039,0.06041538
15189,244.03316,6.9024835,1732,53501,297,0.3438799,0.0001187922,7.871892,1.863915,0.07148521
